"","subject_nr","count_trial","Condition","Exemplar","tot_dist","max_abs_dev","avg_abs_dev","AUC"
"290",17,6,"Typical","Chamaeleon",1195.22172946259,142.05097112767,22.5615359966138,107522.5
"291",17,7,"Typical","Alligator",957.067342265837,63.9755263442121,12.4184937761492,32605.3221607845
"292",17,8,"Typical","Kaninchen",1230.35933841545,309.796384614412,40.3098627464018,210543.5
"293",17,9,"Typical","Goldfisch",1396.71908311731,332.018035226593,39.0675194464744,254755.5
"294",17,10,"Typical","Pferd",1230.52870343987,124.800304026448,17.8279082705614,88505.4025339819
"295",17,11,"Atypical","Schmetterling",1279.63393136121,232.372743648835,18.535223029105,172931.010143611
"296",17,12,"Typical","Falke",1038.68400901879,118.838340807565,13.0995062320803,48103.8476909662
"297",17,13,"Atypical","Pinguin",1527.65748232339,82.101589543892,5.05373519853382,68443.7987915402
"298",17,14,"Atypical","Wal",1049.57052125081,49.8977881090172,5.4557676224695,31168.6435200982
"299",17,15,"Typical","Katze",1212.06278481235,91.0788791106187,10.3899874289904,70204.7284747426
"300",17,17,"Typical","Hund",1516.69727655709,533.087758926579,95.1121550038877,325062.5
"301",17,18,"Typical","Spatz",1079.85397452146,98.7789420572686,4.41798189218391,49051.1097752424
"302",17,19,"Typical","Hai",1274.40012298923,349.437973795251,41.3918780236257,231906
"303",18,1,"Typical","Hund",1387.58935998359,117.442289352202,24.5452783919281,101568.5
"304",18,2,"Typical","Lachs",1428.60520189188,387.574980873309,97.2499436166069,246386
"305",18,3,"Atypical","Aal",2691.29184312895,836.095018890543,306.395433779596,120766.270492744
"306",18,4,"Typical","Klapperschlange",3206.64126430012,951.03635338065,411.227647359008,-26782.5322270392
"307",18,5,"Typical","Alligator",1403.13693467252,149.166727810188,23.0283307232727,60370.6730723182
"308",18,6,"Typical","Spatz",1654.88901014815,497.968534180355,99.651296504802,410539.5
"309",18,7,"Typical","Falke",1383.39694744098,85.99515743582,11.467668163137,57097.6178575114
"310",18,8,"Typical","Chamaeleon",1132.36494830706,144.59016348819,13.4336707805337,103017
"311",18,10,"Typical","Pferd",2294.12226796241,997.540832722996,173.054190321626,609432
"312",18,11,"Atypical","Seeloewe",1187.85650131985,40.0725107639008,8.79941481509584,21151.6743441163
"313",18,12,"Typical","Loewe",1096.80620507778,78.292542319768,10.7334163743371,51059.7939918126
"314",18,13,"Typical","Kaninchen",1322.67947735035,62.8347333090789,8.24455972872885,45128.930119709
"315",18,14,"Atypical","Pinguin",991.029838178526,44.667743815345,9.30161071717273,27170.8262498386
"316",18,15,"Typical","Katze",1098.36370147566,55.6355621485621,8.74679407763767,30835.1315997329
"317",18,16,"Typical","Goldfisch",1066.78281491636,122.631924392893,21.2127395870204,80985.5
"318",18,17,"Atypical","Fledermaus",2306.67816489194,997.891321737953,548.409128213943,540164
"319",18,18,"Atypical","Wal",1184.19640473993,95.9750735012987,15.3627823760807,75795.7465490522
"320",18,19,"Atypical","Schmetterling",1028.48418733184,66.339591636551,19.8552886589526,35727.5849117575
"321",19,1,"Typical","Lachs",1034.72691658869,15.783149123749,2.7155201282902,8029.83069636958
"322",19,2,"Typical","Klapperschlange",2663.42215321816,927.862151319844,227.962389769198,331041.5
"323",19,3,"Atypical","Fledermaus",1185.23848623183,36.9628311068434,3.92270818857501,20119.3378871515
"324",19,4,"Atypical","Seeloewe",1102.86882812288,121.813645937504,20.1845239328716,58782.1807862183
"325",19,5,"Atypical","Pinguin",1055.51208295567,65.5394708399058,16.093064879483,37124.7000755505
"326",19,6,"Typical","Pferd",1063.18516678638,77.6379890251889,11.3434098201496,47090.3488927198
"327",19,8,"Typical","Kaninchen",1078.35302398653,31.2245858155124,5.39258639235433,22088.0737786908
"328",19,9,"Atypical","Aal",1007.45120126926,76.4130745198113,15.6182727867597,46792.3180352862
"329",19,10,"Typical","Goldfisch",1198.90568143434,93.5429498673926,19.4618308889706,42186.2703822074
"330",19,11,"Typical","Katze",1107.64113974918,87.7465711791725,17.8961567840845,57913.4999999999
"331",19,12,"Typical","Chamaeleon",1221.3672597856,53.3357743882231,8.58517186297789,40219.7165768087
"332",19,13,"Typical","Alligator",1039.8448880454,18.4378528440926,3.62885796471548,10364.5792436831
"333",19,14,"Atypical","Schmetterling",1107.0773051826,20.5356620990315,4.18175786280091,9651.76091030678
"334",19,15,"Typical","Loewe",1093.66861769791,14.8577129927244,1.82021514651788,7313.22426551427
"335",19,16,"Atypical","Wal",3066.99155872801,838.990080915377,259.533379719391,257472.372295474
"336",19,17,"Typical","Hund",1051.00789649574,51.619962781441,11.4526351617025,24745.7439264915
"337",19,18,"Typical","Spatz",1276.95612286701,55.8950921253457,7.94521907909789,42568.5000000001
"338",19,19,"Typical","Falke",1101.34078213409,93.3670051303949,20.2851701374364,45189.2533150638
"339",20,1,"Typical","Katze",1376.17793281658,186.174793541547,41.9055294491605,118529.001471685
"340",20,2,"Typical","Hund",1135.6246764715,121.36467866328,27.6326215676677,52250.0972737868
"341",20,3,"Typical","Lachs",1746.14683206195,626.256692191373,91.1286049667846,370371.985102346
"342",20,4,"Typical","Chamaeleon",1225.93970273159,87.057681705776,11.9595050666429,54776.1909101656
"343",20,5,"Typical","Pferd",1134.63081659904,52.9671600449502,5.47175065599373,31296.956588835
"344",20,6,"Atypical","Pinguin",1015.86237402817,54.6763402125238,8.78342072215858,31968.5
"345",20,7,"Atypical","Schmetterling",1649.59404065628,620.934860811389,143.186223348258,354424
"346",20,8,"Atypical","Fledermaus",1154.384359518,104.95373422941,24.0029844527375,64729
"347",20,9,"Atypical","Aal",1013.80605885923,41.8458751540201,6.4038860260671,15012.8898350057
"348",20,10,"Typical","Hai",2258.76810732667,991.841197576965,528.273103008579,541616.5
"349",20,11,"Typical","Goldfisch",1187.45075126854,150.363461204929,29.4619906031655,87087.9123515036
"350",20,12,"Typical","Kaninchen",1091.48140193167,51.4886756118055,10.4736278861034,29636.4999999999
"351",20,13,"Atypical","Wal",1233.53316988238,53.3523082743541,7.52179091792662,42502.4999999998
"352",20,14,"Typical","Klapperschlange",1062.75159045716,60.7841429420128,5.12455810060045,27524.4141078839
"353",20,15,"Typical","Alligator",1068.21812767322,48.2936013008506,8.22346301607905,27281.1354862386
"354",20,16,"Typical","Loewe",1275.16365705815,94.335763587045,7.80815365802423,47446.7322204698
"355",20,17,"Typical","Spatz",1054.50329016626,42.3962852283235,10.6045311311474,22425.4829611441
"356",20,18,"Atypical","Seeloewe",3057.69084635241,921.553193802552,205.709828358917,179761.5
"357",20,19,"Typical","Falke",1117.83089726716,44.9369776764682,2.70289480784131,17408.3663990569
"358",21,1,"Typical","Goldfisch",1053.00174976506,58.877780939806,14.251702587153,24254.8202255366
"359",21,2,"Typical","Chamaeleon",1148.81578258034,48.7285672847346,5.49388297209504,28350.9742180814
"360",21,3,"Typical","Hai",2346.83504588299,1007.55757071181,215.439688197231,498129.5
"361",21,4,"Atypical","Seeloewe",1033.85464168674,23.7313956235968,2.06863751345058,15933.4188153008
"362",21,5,"Typical","Katze",1341.34023176551,381.899620154062,39.6859076124523,181920.5
"363",21,6,"Atypical","Fledermaus",1070.40618519568,129.952504631429,21.3567652607675,48330.9826283747
"364",21,7,"Typical","Hund",1370.90112025966,37.6933126575699,7.75066191474377,24540.9741624553
"365",21,8,"Atypical","Aal",2407.45707370139,991.842707837785,307.589843182484,502549.5
"366",21,9,"Typical","Spatz",2520.06422378627,1091.54018160749,366.847360263417,503236
"367",21,10,"Typical","Alligator",1255.57323484445,59.158727344483,6.63996582188535,51116
"368",21,11,"Atypical","Wal",2080.526912139,843.413410399025,263.536655877551,421851.5
"369",21,12,"Typical","Lachs",1113.30289173843,45.6650941775268,7.50048709317027,22860.4518489554
"370",21,13,"Typical","Loewe",2691.98613556476,1171.20032913528,150.347771056574,510484.5
"371",21,14,"Typical","Falke",3225.40771342093,901.78442878276,187.78806978512,24100.5871203473
"372",21,15,"Typical","Kaninchen",1273.12394702917,96.979790570597,20.4469700141555,82685.0000000001
"373",21,16,"Atypical","Schmetterling",2365.78006980287,1009.59676241696,286.368997662919,521601.973168539
"374",21,18,"Atypical","Pinguin",4836.81223411032,977.507431013903,261.422559065586,568123.377396765
"375",21,19,"Typical","Pferd",1199.34831708749,73.6810694819234,11.9977923997898,53939.0000000001
"376",22,1,"Typical","Pferd",1225.85543979952,92.2728720443016,12.3764323486966,43838.9193450795
"377",22,2,"Typical","Alligator",1146.92729579305,167.879206940932,24.438390571686,91208.8287486567
"378",22,3,"Typical","Hund",1013.20009300144,54.5091068120176,5.52034209039556,28012.429775488
"379",22,5,"Atypical","Aal",1154.11552246992,138.491970067567,18.9438608364462,94588.5531324344
"380",22,6,"Atypical","Pinguin",1163.87134991121,106.403455626946,20.8713394407178,71304.5453505001
"381",22,7,"Typical","Chamaeleon",1356.60628387291,87.9977041188654,15.9063671599222,56185.8189750223
"382",22,8,"Typical","Klapperschlange",950.770909966657,76.7488225719152,6.99991795109179,39098.6481107746
"383",22,9,"Atypical","Schmetterling",1089.27819470926,57.1227581826518,24.3374713165372,29126.4698244595
"384",22,10,"Typical","Hai",1046.95139199881,48.1458869577837,10.7577519476012,25562.2258634419
"385",22,11,"Typical","Loewe",2254.83137754558,942.794231940934,221.528148242532,430978.939071512
"386",22,12,"Typical","Falke",1224.09942685477,166.503210021628,42.2298349120623,77982.0116038299
"387",22,13,"Atypical","Seeloewe",2106.16498829071,745.399602640461,94.7123624572231,295718.757183609
"388",22,15,"Typical","Spatz",1658.8333297266,360.031744865864,74.9757614387478,212661.782893833
"389",22,16,"Typical","Goldfisch",1203.4706532824,94.3881296921301,42.6283120183422,52080.1107262072
"390",22,17,"Typical","Kaninchen",1097.16170256515,81.6680593189406,19.7816054487672,53625.5000000001
"391",22,18,"Typical","Lachs",1070.11837362339,24.478206612363,6.97979816735294,13141.0052233653
"392",22,19,"Typical","Katze",1238.3393957286,145.143018095622,27.997135140164,91027.1608450019
"393",23,1,"Atypical","Wal",1831.85380624545,611.091964400661,229.005050010787,292183.134647764
"394",23,2,"Typical","Lachs",993.587366185989,82.8877375948055,18.0822785284214,46268.3296192292
"395",23,3,"Typical","Loewe",1769.8424013465,680.362397340198,144.254030996645,401080.325580316
"396",23,4,"Atypical","Schmetterling",1179.06895353864,253.780917097372,25.0068299006323,165209.632385727
"397",23,5,"Atypical","Aal",1129.33661580534,99.586360847927,13.555895500555,57115.9587565027
"398",23,6,"Typical","Goldfisch",2060.1761056706,666.462086899226,107.195329739172,492405.805043458
"399",23,7,"Atypical","Fledermaus",2036.25371748769,785.735616197895,239.266632631137,467228.5
"400",23,8,"Typical","Klapperschlange",1100.72088332099,80.2431931844783,22.3916409092913,48249.9970895409
"401",23,9,"Typical","Kaninchen",1089.68899182784,150.92178334534,25.080746271837,63849.4490766091
"402",23,10,"Typical","Katze",1587.89637952781,533.80475157982,76.8397391364032,373780.985650407
"403",23,11,"Typical","Alligator",1133.56608742838,97.9835211922507,19.3658483742925,56223.4080727928
"404",23,12,"Typical","Chamaeleon",1034.77402979483,173.594412778411,26.3220525614028,103339.372970541
"405",23,13,"Typical","Hai",1096.03357291079,160.710667246733,62.6026559082673,94765.1144284065
"406",23,14,"Typical","Hund",1174.89051411864,40.5100896777573,3.58984265687004,16202.0815713719
"407",23,15,"Typical","Pferd",1244.78145030976,245.597382367172,56.5729097868685,187170.575906946
"408",23,16,"Atypical","Pinguin",1005.02425495706,124.894650192353,28.7160025919844,67704.975046747
"409",23,17,"Atypical","Seeloewe",1311.75293840102,340.093358883226,57.9360421644853,145884.556423248
"410",23,18,"Typical","Spatz",1549.87050776142,538.82761540782,78.4552097303456,247148.506720654
"411",23,19,"Typical","Falke",2164.39040830551,756.990732474218,137.880184591439,500468.644233137
"412",24,1,"Typical","Kaninchen",1062.10164413793,35.2164607543741,11.6903937227435,21162.9516792197
"413",24,2,"Atypical","Aal",1042.67920700565,35.9708561753892,11.3588717568549,23152.7699446093
"414",24,3,"Typical","Hai",1222.7927920925,142.216939628744,25.156226769692,106285.217598333
"415",24,4,"Typical","Klapperschlange",1067.38038737414,81.9397599443212,15.9050704183443,64832.1220345517
"416",24,5,"Typical","Chamaeleon",1117.56968375234,70.7993497945926,11.073833577274,42744.0000000001
"417",24,6,"Atypical","Schmetterling",1091.54848339709,65.9260460391046,20.3549382507414,31268.9999999999
"418",24,7,"Atypical","Fledermaus",1085.05298967696,17.8882646803288,4.5687974103356,9729.04614120474
"419",24,8,"Typical","Falke",1157.12976126356,37.5811178872019,9.39010892024359,20162.1497680884
"420",24,9,"Atypical","Seeloewe",2352.4270850905,793.246578757979,212.603467997669,300554
"421",24,10,"Typical","Alligator",1183.00361743139,101.866676861234,24.7142727680305,43168.0784372717
"422",24,11,"Typical","Spatz",1147.42279780636,51.4715381006242,7.62691761015179,25177.1541768837
"423",24,12,"Typical","Loewe",1045.32759652544,40.3874692094455,7.07176221698873,18382.5744136666
"424",24,13,"Typical","Hund",1136.38496346937,118.817959286311,24.982623319566,80522.0000000002
"425",24,14,"Typical","Lachs",1244.48694988637,144.462034476118,53.339295647516,104055.950812457
"426",24,15,"Atypical","Pinguin",4172.12498661286,295.173244258739,64.0565441446457,204054.73204665
"427",24,16,"Atypical","Wal",1638.83973411918,501.486952477629,275.485235037594,243283.242116764
"428",24,17,"Typical","Goldfisch",2294.18649558544,977.485895847303,141.714550195098,549793
"429",24,18,"Typical","Katze",1083.49663953637,52.5426153540121,8.57619469431699,33252.815606131
"430",24,19,"Typical","Pferd",1102.86864035149,103.223541959474,25.2031131976809,59703.0025006148
"431",25,1,"Atypical","Wal",2380.86118777365,908.910686111973,326.143830568667,504069.797394417
"432",25,2,"Typical","Hund",1513.55477598264,240.04232504605,57.5351382755417,133976.414358282
"433",25,4,"Typical","Lachs",1207.70896856045,82.6143051539957,15.0029386505346,49318.7051476069
"434",25,5,"Typical","Kaninchen",1275.77769020545,188.055739811184,84.0455351613956,132110
"435",25,6,"Typical","Klapperschlange",1316.35029888893,36.2193323115009,9.98900973673193,24977.3354512723
"436",25,7,"Typical","Falke",1253.41916367122,121.328254473346,19.7881835389764,58968.710155113
"437",25,8,"Atypical","Pinguin",3120.32551143727,1228.93052457236,302.1396929213,498414.329935935
"438",25,9,"Typical","Alligator",2395.47265066205,844.929714681402,138.564776090476,399649.791179921
"439",25,10,"Atypical","Schmetterling",1089.09498688948,54.6863888027318,16.9129566246052,28846.1994375979
"440",25,11,"Atypical","Aal",1295.44378627515,48.2329141521732,5.60326350806789,21179.7131174859
"441",25,12,"Typical","Spatz",1298.0280834229,217.411296779886,48.6151581702911,115777.65518979
"442",25,13,"Typical","Chamaeleon",2171.49935329972,509.562992069139,77.9382132011442,422608.680587544
"443",25,14,"Typical","Goldfisch",1145.52548833028,46.4176649937988,7.4876894099401,26556.785998654
"444",25,16,"Typical","Loewe",1468.76669983959,196.761098849116,38.7559258015602,123116.469000803
"445",25,17,"Typical","Pferd",1695.25526839816,498.20913711084,105.717839347972,282032.492059511
"446",25,18,"Typical","Katze",1231.25719814957,112.035653718397,22.5569268367802,88196.3484200186
"447",25,19,"Typical","Hai",986.789816999715,18.7898419724819,3.8912406757033,9149.25515947467
"448",26,1,"Typical","Kaninchen",1271.25193491757,50.7942676098874,7.40348433482417,37620.0307992754
"449",26,2,"Atypical","Aal",1433.01727756582,381.172903423899,75.7583118015982,284091.701700745
"450",26,3,"Typical","Loewe",2386.11858169787,954.306645063346,281.564626908233,592711.970259859
"451",26,5,"Typical","Hai",1427.19610435861,265.143979360762,54.7912581555817,123133.259756732
"452",26,6,"Typical","Pferd",1068.9256167786,108.90827194585,26.0588712562495,51537.7317609905
"453",26,7,"Atypical","Schmetterling",1435.25857572171,408.48051246734,77.524941251237,241486.622967267
"454",26,8,"Atypical","Seeloewe",2401.38352272717,1011.26992823385,369.172988749752,521507.5
"455",26,9,"Atypical","Pinguin",2313.64292326814,958.46617528499,310.69220059885,434557
"456",26,10,"Typical","Hund",2699.04558919061,1143.90789348661,325.249169672118,600138.149618811
"457",26,11,"Typical","Spatz",2721.86008461698,1215.04201777709,345.131676475523,730052.098516775
"458",26,12,"Typical","Katze",1144.94695173425,28.3362087778683,7.66712613569135,17842.0282495667
"459",26,13,"Typical","Chamaeleon",1144.68919150023,71.3207166529029,21.9356978828964,41141.7855737276
"460",26,14,"Typical","Goldfisch",1211.69044899618,67.7849689505602,10.5547597565969,35654.6245074125
"461",26,15,"Typical","Lachs",2427.10874684863,834.029891421788,173.794643608612,208186.5
"462",26,16,"Typical","Falke",1140.48927003944,85.9594859105892,12.8212009403313,37042.9191933523
"463",26,17,"Atypical","Wal",1288.66269884542,144.905916788049,34.4939011834782,68793.2515145271
"464",26,18,"Atypical","Fledermaus",1164.07211359405,30.1508016407142,7.66868393773056,19765.9111751904
"465",26,19,"Typical","Alligator",1399.82676117696,72.5374107257911,14.5832999106006,63109.1727313723
"466",27,1,"Typical","Hai",2336.94535616642,991.138733110058,291.821350917063,534176
"467",27,2,"Atypical","Pinguin",1824.20453329297,640.184332729952,116.092573689154,340709.11639347
"468",27,3,"Typical","Chamaeleon",1143.47865715624,34.5072322399834,7.20238755954229,22500.5120833482
"469",27,4,"Typical","Spatz",1056.58875631755,27.4527542471453,5.09687864792991,13900.5503785814
"470",27,5,"Typical","Kaninchen",1041.54495197499,39.3767042685577,7.01106490092165,24297.3549086565
"471",27,6,"Typical","Alligator",1048.79077530594,15.5255595907073,2.56941357682447,7345.73673926829
"472",27,7,"Typical","Goldfisch",1033.73865388901,8.51389402352131,2.34273539058512,4511.53814609517
"473",27,8,"Typical","Falke",1129.53745369066,31.763294912568,4.55776963217672,22333.6257325587
"474",27,11,"Atypical","Schmetterling",3395.95098874496,1009.65299981436,178.237749935806,27924.7193403216
"475",27,12,"Atypical","Wal",2317.58854887225,978.250837815844,427.459410824328,571611.66222002
"476",27,13,"Typical","Katze",1081.67682691523,75.5521791767011,20.1963149413224,50264.5000000001
"477",27,15,"Typical","Pferd",2354.48900664611,992.209658540951,299.438412974388,608731
"478",27,16,"Typical","Lachs",1162.38573314697,31.4196560102751,4.51898774263145,17459.7520133237
"479",27,17,"Typical","Hund",2455.13821938537,1051.41009893983,253.631602952141,568608.556932148
"480",27,18,"Typical","Loewe",2001.23324393793,760.773959477151,155.58459502344,462134.262440182
"481",27,19,"Atypical","Aal",1114.07746201853,35.2215175476026,2.73787002085139,17136.8186235806
"482",28,1,"Atypical","Schmetterling",2577.65144225615,1026.94438520557,153.320675673122,565181.995032814
"483",28,2,"Typical","Hund",1091.09063747177,87.2370163165766,13.5005209884225,28423.9161741429
"484",28,3,"Typical","Loewe",1124.66740530548,43.9800995393584,4.62064508880325,27459.0000000001
"485",28,5,"Typical","Goldfisch",1042.47089375908,58.0552023488904,5.23496969142525,28182.3952309086
"486",28,7,"Typical","Kaninchen",1080.55050185307,71.010214443489,9.33501612898853,32505.9571951144
"487",28,8,"Atypical","Seeloewe",2252.78828398375,665.237830375525,184.753333281905,240019.774655572
"488",28,9,"Atypical","Aal",1171.04349226924,33.0595108919605,3.63662731904837,15078.7057402673
"489",28,10,"Typical","Hai",1195.2559436884,97.9887436862754,11.3753364916041,58373.9337507859
"490",28,12,"Typical","Pferd",1631.87320615795,540.805108869489,82.0692799417432,319674.536001344
"491",28,13,"Typical","Falke",1070.13406829399,39.8100854204804,3.87134272887695,19885.7840763328
"492",28,14,"Typical","Alligator",3528.01942288133,996.350385449193,141.230670976647,71793.1219343624
"493",28,15,"Typical","Katze",1230.13839915062,67.7102628456552,5.0113411235001,34426.4910157326
"494",28,17,"Atypical","Pinguin",1136.8691678596,69.5888984644262,8.69611279130489,37800.7697922963
"495",28,18,"Typical","Lachs",1177.6126198744,84.8514984314266,5.96436278595027,55235.6485587736
"496",28,19,"Typical","Chamaeleon",1070.33478390033,83.7530148141597,6.40532917037634,64360.9941372969
"497",29,2,"Typical","Chamaeleon",1258.90838380812,259.70407861133,54.5015155956693,182714.573254648
"498",29,3,"Typical","Alligator",1127.31251506815,93.6642415695541,17.2432104786539,25427.7672407219
"499",29,4,"Atypical","Pinguin",997.833332769,159.502205051631,38.2554123481867,79721.2657361208
"500",29,5,"Typical","Falke",1020.53168345218,50.4803198773743,7.33018957037436,29353.0236705318
"501",29,6,"Typical","Hund",1021.55022360408,88.2706528890944,26.6658561950216,46355
"502",29,7,"Typical","Pferd",1288.14427116952,380.920248885524,89.4334778784078,213161
"503",29,8,"Typical","Lachs",1198.26153432398,69.5459044246052,9.76151081561425,38110.2934367396
"504",29,9,"Typical","Loewe",1060.33483203422,97.0008880188545,18.9572084299701,48537.3994646788
"505",29,10,"Typical","Hai",2673.31580351789,740.320997193489,102.629735532738,23361.3322476451
"506",29,11,"Typical","Katze",1022.64301506526,48.6847704601622,8.27244982160977,21707.965022352
"507",29,13,"Atypical","Schmetterling",2440.28649805767,850.675656189455,214.893501986594,244528.596364142
"508",29,14,"Atypical","Seeloewe",1063.93327714248,36.2720224878418,8.50622995203774,26492.8930725604
"509",29,15,"Typical","Kaninchen",971.241853796917,34.6087498199867,5.66562552198841,14851.4531539031
"510",29,16,"Typical","Goldfisch",1132.25828189435,170.906020999915,35.8516547935608,81380.5955867189
"511",29,18,"Typical","Spatz",1032.5783592914,71.3451151896638,20.7946291182419,43497.4010758048
"512",29,19,"Atypical","Aal",1160.90123451554,277.386259859392,75.1047140107471,100875.5
"513",30,2,"Atypical","Schmetterling",1084.54827530285,76.951085417209,13.7740299761638,32383.8904086562
"514",30,3,"Typical","Spatz",1555.38059094239,373.078896989683,95.8960231158642,229888.054939837
"515",30,4,"Typical","Pferd",1162.99863914657,126.463730728194,25.4465075525256,82048
"516",30,5,"Typical","Alligator",1233.76136809341,63.4102131241468,12.5627375316395,51928.4137183795
"517",30,7,"Typical","Goldfisch",1030.00301484381,56.3607946096203,12.0757357144968,27948.5419584563
"518",30,8,"Atypical","Fledermaus",2189.67748462515,895.33957814003,423.502753933924,462529
"519",30,9,"Typical","Hund",1024.72042689717,31.6047395678441,5.47997047010339,21142.3102192965
"520",30,10,"Typical","Falke",1004.87529913201,43.1942335963556,8.84085473516724,20654.5
"521",30,11,"Atypical","Wal",2309.90737526884,959.602434226977,392.705823358956,340431
"522",30,12,"Typical","Kaninchen",1260.44382927015,191.777047177307,40.0496405916329,110959.5
"523",30,13,"Typical","Lachs",1094.98361008452,42.309615191644,11.5000643341837,19021.4976837133
"524",30,14,"Atypical","Pinguin",2045.14595701367,854.945920713133,221.356253141956,450947.856476108
"525",30,15,"Typical","Loewe",1993.61321431116,797.832743278971,129.524060357289,504927.5
"526",30,16,"Atypical","Seeloewe",2111.0312634305,910.995521503235,412.382213204598,449394
"527",30,17,"Atypical","Aal",1901.24427308943,728.025376124794,145.11805470296,418356.936239168
"528",30,18,"Typical","Katze",1056.49219816984,58.7453385118785,10.6221025130151,31329.6890884118
"529",30,19,"Typical","Hai",1385.91395583097,144.460918662473,32.1020599947523,22180.0040622487
"530",31,1,"Typical","Klapperschlange",1052.44744939024,108.566442728987,13.9700595719612,69632.0000000002
"531",31,2,"Atypical","Fledermaus",997.60161513191,22.3184928530513,2.87054716749336,6340.30524648912
"532",31,3,"Atypical","Schmetterling",970.908666418652,40.03481921025,5.89115125816482,15263.0711183834
"533",31,4,"Atypical","Aal",1576.32405441756,196.291415347081,42.73391716712,188628.102539424
"534",31,5,"Typical","Falke",1130.17243507199,57.5570630234899,25.9219498560268,34543.5520118983
"535",31,6,"Typical","Katze",1049.83456134287,60.8674117637225,6.47863467875732,31445.5890124392
"536",31,7,"Typical","Pferd",1041.528491449,59.0010305312909,12.7510805686018,30160.7770577433
"537",31,8,"Atypical","Pinguin",1072.45829405549,79.0183705866769,44.2616986025837,45586.4416184971
"538",31,9,"Typical","Loewe",978.323180503475,58.4184740949792,14.6402248643281,25560.0000000001
"539",31,10,"Atypical","Seeloewe",1071.82259923367,145.650990456088,32.2122796173953,104234
"540",31,11,"Typical","Kaninchen",1700.15226478885,296.468374992026,33.8648035515293,269423.820162316
"541",31,12,"Typical","Chamaeleon",1027.13424696407,64.4551134033262,17.4540087929166,40057.3864067441
"542",31,13,"Typical","Spatz",1152.19738552345,58.1865942683302,8.52324959173852,27742.7919552266
"543",31,14,"Typical","Goldfisch",1417.24728038885,212.060887336259,37.9935409320602,196530.88524855
"544",31,15,"Atypical","Wal",973.729942545564,59.1363381861912,4.32326048960819,26638.7178287828
"545",31,16,"Typical","Alligator",1309.30297126656,72.3380960709939,5.62411855946352,50638.8603387575
"546",31,17,"Typical","Lachs",1018.85119602257,53.6824998734515,3.88134313085039,26516.9192086168
"547",31,18,"Typical","Hai",1091.07392490556,25.5546048267753,5.43649630812672,11981.2805493685
"548",31,19,"Typical","Hund",1072.09331922806,91.3174580869934,15.0093874205695,62849.5653011736
"549",32,1,"Typical","Katze",1109.9960816083,106.430509257842,27.9071738381914,61373.5
"550",32,2,"Typical","Lachs",1126.51313144939,55.7162404148843,7.16216733792298,31057.4265248053
"551",32,3,"Typical","Kaninchen",1063.72404542485,32.8424931434793,3.00892988378378,19779.3347934114
"552",32,4,"Typical","Hai",1178.70082715284,59.1085314046956,8.27225587620371,32868.4128259496
"553",32,5,"Typical","Alligator",1062.33180463981,53.9589837657412,7.57885801039115,27423.8929573963
"554",32,6,"Atypical","Fledermaus",2824.42208219637,750.725356037899,169.931603516973,127751.993578761
"555",32,7,"Typical","Goldfisch",1188.19042196304,45.4487686478842,3.68618431392038,24107.8409337716
"556",32,8,"Typical","Hund",1171.44953039188,35.8281559775613,5.81136295784031,17455.6447190946
"557",32,9,"Atypical","Schmetterling",1193.63778325714,39.2401667217398,5.82145145410078,31259.3867784588
"558",32,10,"Atypical","Pinguin",3077.01613330583,1001.9426816866,456.236386879285,247648.891734216
"559",32,11,"Typical","Loewe",1920.82770944826,770.029461308054,142.264490594394,432295
"560",32,12,"Atypical","Seeloewe",1114.12089224111,82.426872895368,25.0580793118244,32763.7095838318
"561",32,13,"Atypical","Wal",1048.544565268,31.0513264574667,7.3940377629482,20674.2625016391
"562",32,15,"Atypical","Aal",1908.61923811872,711.737407307666,158.696024968797,398011.644299509
"563",32,16,"Typical","Chamaeleon",1412.0188339861,72.6155586086037,27.4045696889928,21642.2694324549
"564",32,17,"Typical","Falke",1106.13239264737,10.6121207304114,1.78342242444361,4225.22360896223
"565",32,18,"Typical","Pferd",1223.20556616173,79.8695087885586,9.71858610519434,48653.9217696661
"566",32,19,"Typical","Spatz",1166.97186860834,78.8353211495481,15.4150918726103,42789.5
"567",33,1,"Typical","Goldfisch",1309.4415465229,321.053250374684,66.6595692030072,207236
"568",33,2,"Typical","Loewe",989.689597435595,69.3552527336735,12.9473250797629,33599.4042390214
"569",33,3,"Typical","Falke",1208.61314324416,50.7113516307444,8.51057107411796,19511.5
"570",33,4,"Atypical","Schmetterling",2373.86929814502,1020.69363726924,276.817009435026,425017.913146863
"571",33,5,"Typical","Alligator",2507.6345289142,1055.5990938864,268.132285461801,540075.572978094
"572",33,6,"Typical","Pferd",1115.30945446538,198.222904951153,45.3896761343651,93471.5490720217
"573",33,7,"Typical","Chamaeleon",1242.42536269086,64.0588329351953,4.40409859626915,37594.3558565267
"574",33,8,"Typical","Lachs",1185.5949038718,186.499167372715,36.7353004787952,102584.429430317
"575",33,9,"Atypical","Wal",2192.15374518141,921.727163802878,289.325141324021,486242.198825529
"576",33,10,"Typical","Kaninchen",2441.80236375911,1039.5596694221,264.773768590394,588109.5
"577",33,11,"Atypical","Fledermaus",1391.93237636884,367.770437055402,76.5713639480107,255219.5
"578",33,12,"Typical","Klapperschlange",5449.48126246589,1130.42560015499,653.796329470957,435383.544652662
"579",33,13,"Typical","Katze",1176.14598336882,113.454351986061,26.6641630236041,98588.3514572369
